# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[01:06:29|20|00:03:38] - [01:42:00|613|68.1%]
[01:06:29|20|00:03:38] - [01:43:00|619|68.8%]
[01:06:29|20|00:03:39] - [01:44:00|625|69.4%]
[01:06:29|20|00:03:39] - [01:45:00|631|70.1%]
[01:06:30|20|00:03:39] - [01:46:00|637|70.8%]
[01:06:30|20|00:03:39] - [01:47:00|643|71.4%]
[01:06:30|20|00:03:40] - [01:48:00|649|72.1%]
[01:06:30|20|00:03:40] - [01:49:00|655|72.8%]
[01:06:31|20|00:03:40] - [01:50:00|661|73.4%]
[01:06:31|20|00:03:40] - [01:51:00|667|74.1%]
[01:06:31|20|00:03:41] - [01:52:00|673|74.8%]
[01:06:31|20|00:03:41] - [01:53:00|679|75.4%]
[01:06:32|20|00:03:41] - [01:54:00|685|76.1%]
[01:06:32|20|00:03:41] - [01:55:00|691|76.8%]
[01:06:32|20|00:03:42] - [01:56:00|697|77.4%]
[01:06:32|20|00:03:42] - [01:57:00|703|78.1%]
[01:06:33|20|00:03:42] - [01:58:00|709|78.8%]
[01:06:33|20|00:03:42] - [01:59:00|715|79.4%]
[01:06:33|20|00:03:42] - [01:59:50|720|80.0%] - RL update 87 with 180 samples (v_free=131.489, rho_crit=85.536, v_free_track=151.909)
[01:06:34|20|00:03:44] - [02:00:00|721|80.1%]
[01:06:36|20|00:03:45] - [02:01:00|727|80.8%]
[01:06:36|20|00:03:46] - [02:02:00|733|81.4%]
[01:06:38|20|00:03:47] - [02:03:00|739|82.1%]
[01:06:39|20|00:03:49] - [02:04:00|745|82.8%]
[01:06:40|20|00:03:50] - [02:05:00|751|83.4%]
[01:06:41|20|00:03:51] - [02:06:00|757|84.1%]
[01:06:42|20|00:03:52] - [02:07:00|763|84.8%]
[01:06:42|20|00:03:52] - [02:08:00|769|85.4%]
[01:06:44|20|00:03:53] - [02:09:00|775|86.1%]
[01:06:45|20|00:03:54] - [02:10:00|781|86.8%]
[01:06:45|20|00:03:55] - [02:11:00|787|87.4%]
[01:06:46|20|00:03:55] - [02:12:00|793|88.1%]
[01:06:47|20|00:03:57] - [02:13:00|799|88.8%]
[01:06:51|20|00:04:00] - [02:14:00|805|89.4%]
[01:06:52|20|00:04:02] - [02:15:00|811|90.1%]
[01:06:53|20|00:04:02] - [02:16:00|817|90.8%]
[01:06:54|20|00:04:03] - [02:17:00|823|91.4%]
[01:06:56|20|00:04:05] - [02:18:00|829|92.1%]
[01:06:57|20|00:04:06] - [02:19:00|835|92.8%]
